p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	direction
7.75329359271963e-152	3.70850976264692	0.962	0.166	1.776357095028e-147	6	HBB.4	up
7.12083180988296e-60	-2.23695495374675	0.504	0.841	1.63145377596229e-55	7	PRDX1	down
1.99613709707698e-56	-3.40637492047661	0.1	0.526	4.57334970311308e-52	7	DSP	down
1.05990029294013e-55	-3.82964009616971	0.101	0.544	2.42833756115513e-51	7	EPPK1	down
6.16535506947036e-54	-2.20532188902074	0.575	0.827	1.41254449996635e-49	7	HMGN1	down
2.07189668536506e-49	-3.01503211663017	0.19	0.578	4.74692249583989e-45	7	PINLYP	down
6.71949344177665e-49	-2.54204408750629	0.168	0.576	1.53950314244545e-44	7	PERP	down
7.59775131958584e-48	-2.63571745358928	0.156	0.526	1.74072080483031e-43	7	CLDN7	down
1.04877143578705e-47	-2.64427182747405	0.114	0.481	2.40284023653171e-43	7	LIMA1	down
5.0108421423493e-47	-2.9877374496812	0.089	0.436	1.14803404323365e-42	7	FXYD3	down
2.17404109170533e-45	-2.54316878088132	0.182	0.604	4.98094554520608e-41	7	SDC1	down
5.53417590366813e-164	5.64621671808801	0.958	0.123	1.2679350412894e-159	7	TCN1	up
1.10363816885158e-152	6.89579343324453	0.894	0.039	2.52854540865585e-148	7	BTN1A1.2	up
1.65785394308172e-149	4.74256314841997	0.936	0.129	3.79830916899453e-145	7	PLAUR	up
6.60988197673622e-147	7.11233478657237	0.828	0.018	1.51439005969003e-142	7	RasGEF	up
6.88015500495746e-144	5.7359574332067	0.892	0.068	1.5763123131858e-139	7	CATHL1	up
2.39907462733714e-142	6.04077014064016	0.854	0.045	5.49651987869212e-138	7	CHIT1	up
3.42779958202099e-141	5.26633004620046	0.855	0.06	7.8534316223683e-137	7	LOC138580932	up
1.67671188989901e-140	4.42548784998363	0.899	0.103	3.84151461094763e-136	7	LCP1	up
1.33493925943813e-135	6.15042223883294	0.87	0.054	3.05847933729869e-131	7	ARG1	up
8.98942397978835e-132	4.32139326879818	0.899	0.11	2.05956692800931e-127	7	TNFRSF1B	up
4.43236508038965e-52	-4.16500102779682	0.049	0.421	1.01549916356807e-47	8	MSN	down
1.18201018941038e-43	-4.36225256312558	0.187	0.533	2.70810354495812e-39	8	VIM	down
6.44582225192622e-43	-4.05799049659568	0.049	0.423	1.47680233613882e-38	8	ITGB1	down
6.2322709408446e-39	-4.07506538793692	0.068	0.448	1.42787559525691e-34	8	ANXA1.2	down
2.30416667854489e-38	-5.29647890993616	0.019	0.308	5.2790762772142e-34	8	BASP1	down
7.05104986352184e-38	-4.17195453979632	0.352	0.687	1.61546603423149e-33	8	COL1A2	down
5.51880917887761e-37	-3.57004593157129	0.259	0.63	1.26441437097265e-32	8	SPARC	down
1.53214205067399e-36	-2.6853005896531	0.44	0.692	3.51029065229917e-32	8	CIRBP.1	down
5.64461566277202e-36	-4.56642479376227	0.111	0.446	1.2932378944977e-31	8	LGALS1	down
2.16642699479353e-33	-3.86590597434645	0.06	0.332	4.96350088777146e-29	8	LOC138487902	down
2.53391390301158e-154	5.91329192372633	0.959	0.111	5.80545014318983e-150	8	FIM-B. 1	up
1.77911447495178e-153	4.17973659231186	0.987	0.22	4.07612917356202e-149	8	LOC138487720	up
1.37405993665263e-141	3.84882660024767	0.947	0.141	3.14810872086483e-137	8	LOC138569359	up
2.24515318236184e-136	3.38063610209231	0.981	0.316	5.14387045610922e-132	8	AGR2A	up
1.11905303610821e-131	4.11508463476072	0.949	0.193	2.56386241102753e-127	8	FCGBP.2	up
8.38113061699202e-127	4.4625716189887	0.866	0.105	1.92020083565904e-122	8	UPK1B	up
1.30069198070824e-126	3.29696806492311	0.986	0.306	2.98001539700064e-122	8	LOC138521056	up
4.78119567487336e-126	4.1161020531814	0.917	0.163	1.09541974107024e-121	8	AGR2	up
7.98434343886089e-124	5.33812293543963	0.803	0.068	1.82929292527742e-119	8	FCGBP	up
2.44366986033519e-115	2.6674062225859	1	0.706	5.59869201701396e-111	8	S100G.1	up
1.02928769848327e-47	-3.76694872368756	0.101	0.505	2.35820104599501e-43	9	TXN	down
1.94198811879978e-39	-4.75487737687079	0.143	0.535	4.44928897898217e-35	9	VIM	down
6.31145836144633e-35	-5.37952811808402	0.018	0.308	1.44601822519097e-30	9	BASP1	down
5.66877385434357e-33	-3.36291913921329	0.102	0.446	1.29877277776865e-28	9	ANXA1.2	down
2.30069899309174e-29	-4.35715973342856	0.13	0.445	5.27113146307248e-25	9	LGALS1	down
1.05820478582306e-26	-2.85797102436344	0.083	0.324	2.42445298479922e-22	9	ANXA5.1	down
