p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	direction
2.71308639184356e-140	8.31895992238041	0.872	0.011	5.53659539983515e-136	8	NCKAP1L	up
4.7302210892009e-139	8.37077212317231	0.854	0.008	9.65296217673229e-135	8	ARHGAP30	up
2.33908431345968e-133	7.17128794909276	0.846	0.019	4.77336935847718e-129	8	INPP5D	up
2.18336096765609e-129	7.92145514161966	0.833	0.016	4.45558472669579e-125	8	FYB1.1	up
5.53860309007156e-127	6.05993857905324	0.83	0.06	1.1302627325909e-122	8	WDFY4	up
3.05405037170363e-124	7.126777885282	0.804	0.022	6.2324005935356e-120	8	DOCK2.1	up
3.26073450008896e-123	7.41460090027091	0.864	0.108	6.65418089433154e-119	8	LGALS3BP	up
1.50154902957306e-120	7.1412417033537	0.786	0.015	3.06421110464974e-116	8	DOCK2	up
4.64133415385136e-120	7.45538339412571	0.794	0.022	9.47157060776447e-116	8	CSF1R	up
4.53321097093266e-48	-2.47503751905349	0.42	0.851	9.25092362838227e-44	9	ND3	down
1.93016567341214e-47	-4.22287594112362	0.205	0.723	3.93888908973216e-43	9	MPEG1.2	down
6.54853128387876e-47	-2.45591631469999	0.53	0.858	1.33635877910114e-42	9	MYO10	down
4.57615633580148e-42	-4.65800107147736	0.167	0.678	9.33856223447007e-38	9	LOC138521056	down
6.70295433504338e-41	-2.65371038578981	0.644	0.902	1.3678718911523e-36	9	KRT1	down
2.87066266627772e-40	-2.22108176423472	0.443	0.829	5.85816130307295e-36	9	ND1	down
1.17487470911419e-36	-3.38412557700857	0.242	0.725	2.39756681888933e-32	9	LPO.2	down
2.75470773790159e-35	-3.01232172301816	0.231	0.654	5.62153208073577e-31	9	UPK1A	down
5.4365817858384e-34	-1.74503182678604	0.655	0.882	1.10944324503604e-29	9	ND2	down
7.25462067807041e-34	-1.63509126217123	0.542	0.846	1.48045044177383e-29	9	ACTN4	down
1.38433086034648e-68	1.69434827629096	0.992	0.665	2.82500398670906e-64	9	LOC138471631	up
7.92290704369398e-67	1.79500982883197	1	0.601	1.61682764040663e-62	9	COL17A1	up
1.52841124139476e-59	2.75784679836145	0.879	0.378	3.1190288203143e-55	9	HIFy	up
1.56890280643228e-58	3.02182274368496	0.784	0.22	3.20165995708636e-54	9	HIFy.1	up
6.51656789993762e-57	1.59806015499226	0.981	0.602	1.32983601134027e-52	9	LOC138580314	up
5.33454011720607e-56	1.80416494224244	0.852	0.239	1.08861960171824e-51	9	ECRG4	up
1.72538963935707e-54	1.57595556978067	0.92	0.292	3.52100263703597e-50	9	ITGB4	up
5.30648316533761e-54	1.46339463202065	0.977	0.622	1.08289401955045e-49	9	COX6B1	up
1.97275094973061e-53	1.42955518580909	0.992	0.684	4.02579286311525e-49	9	GSTM1	up
1.65414913162159e-51	1.26422178317768	0.992	0.719	3.37562213290017e-47	9	LOC138521036	up
1.47301385909495e-22	-2.17075226467163	0.67	0.903	3.00597938225507e-18	10	DSG2	down
3.04243916942661e-21	-1.75361000845971	0.702	0.93	6.20870561304887e-17	10	PERP	down
2.39128611567287e-20	-2.03716737808755	0.681	0.911	4.87989757625363e-16	10	DSP	down
2.94636439163073e-19	-2.28826201134887	0.436	0.796	6.01264581400084e-15	10	DSC2	down
5.56998549341205e-18	-1.56071577081335	0.681	0.895	1.1366669396406e-13	10	ANXA1.3	down
1.42775795657971e-17	-2.37838735476312	0.415	0.76	2.91362566199221e-13	10	OTOA.3	down
1.61930252629311e-17	-1.97151773379693	0.383	0.754	3.30451066540635e-13	10	CDH1	down
2.10209962523297e-17	-2.13526377070163	0.649	0.872	4.28975470521292e-13	10	LOC138562538	down
2.12685220601467e-17	-1.5688891889526	0.457	0.819	4.34026729681413e-13	10	TRIM29	down
4.50549817056709e-17	-1.75353685083554	0.564	0.844	9.19437011667627e-13	10	SERPINB1.1	down
5.43572511859477e-76	8.51658018223205	0.628	0.007	1.10926842495163e-71	10	SHANK3	up
3.20947996795477e-73	8.42961818981191	0.617	0.006	6.54958577060529e-69	10	PRX	up
9.91227637296537e-61	8.02064128583113	0.511	0.007	2.02279823943104e-56	10	PECAM1	up
3.49529418009422e-59	7.01077577832963	0.511	0.01	7.13284683331828e-55	10	ICAM1.1	up
2.52189389811327e-58	9.5687608695324	0.521	0.006	5.14642887787974e-54	10	VWF	up
1.0337428966818e-56	10.655083445198	0.468	0.001	2.10955912925855e-52	10	EGFL7	up
5.72610024293285e-54	8.54542664246252	0.457	0.003	1.16852527657531e-49	10	CD34	up
4.53453180601574e-53	7.40648114453868	0.5	0.012	9.25361905653633e-49	10	TACR1	up
9.25925834906036e-53	9.02789206926166	0.468	0.005	1.88953685129275e-48	10	AQP1	up
1.05669207008165e-52	10.8553820956838	0.436	0.001	2.15639150741563e-48	10	PLVAP	up
