p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	direction
7.68133844093133e-27	-2.38357362731945	0.095	0.38	1.44539745443005e-22	2	EZR	down
8.16144647177123e-27	-3.19138406206801	0.032	0.296	1.53573938259319e-22	2	SCEL	down
1.5912858725922e-26	-3.60020536830663	0.025	0.256	2.99432262645674e-22	2	SYNE2	down
2.06389323142549e-26	-2.84060248947352	0.067	0.355	3.88362789357334e-22	2	LOC138528712	down
2.64988270754293e-26	-3.30508903141795	0.069	0.341	4.98628429078354e-22	2	AVR4	down
3.12885940119699e-26	-2.67663327571229	0.084	0.362	5.88757473523238e-22	2	UGDH	down
3.88950696304557e-26	-2.817037643614	0.042	0.289	7.31888525236285e-22	2	TSPAN13	down
6.19038732606563e-26	-3.05377771187964	0.038	0.267	1.16484518314577e-21	2	NFIB	down
1.06980056718091e-25	-3.62947523204255	0.043	0.298	2.01304372726432e-21	2	CLDN3	down
1.27460347752437e-25	-3.32224563957133	0.139	0.406	2.39842136365761e-21	2	LPO	down
1.88132813253379e-25	-3.35495831305128	0.063	0.277	3.54009514698883e-21	2	LOC138487720	down
2.32657652145741e-25	-3.60707506945353	0.027	0.266	4.37791904042641e-21	2	PARD3	down
7.85266093787196e-25	-3.58696415909413	0.027	0.249	1.47763520867937e-20	2	MFAP2	down
8.30144815624945e-25	-4.33283632461528	0.058	0.322	1.56208349956146e-20	2	DCN	down
1.02165686805216e-24	-3.30477712865975	0.032	0.277	1.92245172861375e-20	2	PPL	down
1.30917678858502e-24	-3.4629615557982	0.027	0.257	2.46347796308043e-20	2	EVPL	down
1.61608581160263e-24	-2.92206145529	0.038	0.273	3.04098867169266e-20	2	CTNNA1	down
1.66459187126373e-24	-2.99522805999792	0.039	0.284	3.13226252415695e-20	2	CTNND1	down
1.69473957332261e-24	-4.12438519129167	0.017	0.217	3.18899145512116e-20	2	PLCH2	down
2.18324273731635e-24	-2.20418326020169	0.214	0.499	4.10820785880818e-20	2	CAMP	down
2.21486181589813e-24	-3.96784251820187	0.025	0.236	4.16770547897552e-20	2	VWA7	down
2.69381583916315e-24	-1.87223058850351	0.163	0.438	5.0689532645533e-20	2	HMGB3	down
3.17553037162108e-24	-3.64969991444209	0.08	0.326	5.97539550027938e-20	2	KRT18	down
6.41650964573552e-24	-3.54314240867973	0.034	0.254	1.20739462003805e-19	2	UPK1A	down
7.0929047532579e-24	-3.10359510482558	0.091	0.321	1.33467188742054e-19	2	ITGA6	down
7.49018017399706e-24	-3.79923077228629	0.024	0.232	1.40942720334103e-19	2	SERPINH1	down
9.29504643777014e-24	-2.21621550315497	0.121	0.399	1.74904888819521e-19	2	PTGS2	down
1.18335622491581e-23	-4.14931453673766	0.113	0.385	2.22672140842408e-19	2	FSTL1	down
1.59277209824858e-23	-3.1309907426442	0.034	0.283	2.99711925727435e-19	2	AP1S3	down
1.63994524071931e-23	-3.15602702369026	0.028	0.23	3.08588495946153e-19	2	POF1B	down
1.65818503736062e-23	-4.76803552082496	0.038	0.304	3.12020678480148e-19	2	COL5A1	down
1.92055830741911e-23	-3.05910240158039	0.059	0.325	3.61391456707053e-19	2	ADCY4	down
1.93769358963279e-23	-3.24944807873699	0.035	0.247	3.64615802761202e-19	2	ELF3	down
2.22325432995966e-23	-3.34352150265882	0.275	0.515	4.18349767268509e-19	2	LOC138472541	down
3.80723563147337e-23	-3.05158309240162	0.032	0.26	7.16407528774344e-19	2	RAB27B	down
1.93486594298687e-153	5.2775199152876	0.96	0.203	3.6408372449184e-149	2	LYZ	up
1.85404487835372e-146	4.65689897892252	0.942	0.284	3.4887562475982e-142	2	CTSB	up
3.35171356683139e-144	6.95767696954137	0.852	0.015	6.30691941870663e-140	2	CSF1R	up
1.83554272516568e-143	3.94612797595915	0.951	0.379	3.45394074594426e-139	2	PSAP	up
1.25405627051657e-141	3.76562954573638	0.919	0.169	2.35975768423104e-137	2	GRN	up
5.63248003700547e-138	4.68993246810583	0.896	0.135	1.05986376856332e-133	2	LGMN	up
1.34708663554089e-136	4.10955269674046	0.9	0.193	2.53481292209729e-132	2	CTSC	up
5.50992214799016e-134	4.05005532075178	0.881	0.079	1.03680205058731e-129	2	TARM1	up
2.03116197621803e-132	4.42693839741701	0.874	0.123	3.82203749064946e-128	2	CTSZ	up
2.29890202642413e-132	7.09237449888281	0.81	0.02	4.32584394312229e-128	2	C1QB	up
1.24904028130886e-129	4.54639953276482	0.947	0.365	2.35031909733888e-125	2	CTSL	up
7.54321572739855e-129	7.18056150075457	0.808	0.014	1.41940690342458e-124	2	C1QC	up
3.58404255358988e-127	6.07414586964953	0.823	0.056	6.74409287309008e-123	2	APOE	up
7.49637537920271e-126	3.38532010350121	0.971	0.439	1.41059295510457e-121	2	VIM	up
1.48025887963588e-125	3.13379340778219	0.942	0.457	2.78540313381084e-121	2	NPC2	up
7.52132683957632e-125	7.72279979434673	0.789	0.032	1.41528807140308e-120	2	PLBD1	up
2.42933800632104e-124	3.54249277082084	0.901	0.184	4.57128532649431e-120	2	BPI	up
1.67547514349195e-123	5.08411475716985	0.777	0.038	3.15274157750881e-119	2	AIF1	up
5.21950204243215e-123	5.56714895293114	0.801	0.041	9.82153699324458e-119	2	CD300LF	up
1.47538973551649e-121	3.59656581388658	0.852	0.092	2.77624086532139e-117	2	SPACA4	up
5.12206464492995e-121	3.3166490278249	0.86	0.092	9.63818904236468e-117	2	CD209	up
1.2184042522768e-119	4.8695438560389	0.771	0.039	2.29267128150926e-115	2	CD68	up
1.24586981589521e-117	4.271498188996	0.828	0.14	2.34435323257002e-113	2	RNASET2	up
2.5905528115728e-117	3.3350737989115	0.839	0.089	4.87464322553654e-113	2	CD53	up
3.38684225325786e-117	2.87732907573888	0.924	0.431	6.37302106795531e-113	2	ATP6V0C	up
2.72237052421025e-116	3.80291061518097	0.846	0.132	5.12268461540643e-112	2	LGALS9	up
1.85144113991114e-114	3.8279074091588	0.886	0.257	3.48385679297079e-110	2	LGALS3BP	up
3.71689897117778e-113	3.02984989565462	0.897	0.241	6.99408879406522e-109	2	ATP6V1A	up
8.84084472531914e-113	5.21254526407295	0.762	0.047	1.6635817519633e-108	2	CLEC	up
9.32398160180129e-113	5.23242045182467	0.754	0.058	1.75449361801095e-108	2	ACP5	up
9.62430981723239e-112	3.62166785577183	0.799	0.076	1.81100637830862e-107	2	DOCK2	up
1.23523390490385e-111	4.18778145236095	0.775	0.091	2.32433963885757e-107	2	PRSS16	up
3.79276861670365e-111	4.09815051773977	0.799	0.088	7.13685270605126e-107	2	CMKLR1	up
9.59913821452924e-111	3.90791828841392	0.778	0.089	1.80626983782797e-106	2	TCIRG1	up
1.47960670225404e-110	3.93265808424001	0.79	0.115	2.78417593163142e-106	2	ASAH1	up
7.91999450809005e-110	7.05887172243986	0.706	0.013	1.4903053665873e-105	2	MARCO	up
1.50984759862962e-108	3.48989933063322	0.786	0.07	2.84108022634135e-104	2	SRGN	up
9.80943787156168e-108	3.72921954674828	0.766	0.073	1.84584192429176e-103	2	LOC138503116	up
4.65933985285787e-107	3.5966890462295	0.816	0.154	8.76747980112265e-103	2	ATP6V1B2	up
1.529476555033e-106	5.26146599513193	0.675	0.025	2.8780160336056e-102	2	HCST	up
1.47506313400909e-105	2.38860280875444	0.893	0.218	2.7756262992649e-101	2	BASP1	up
7.11995964139301e-105	2.81625578297985	0.882	0.355	1.33976280572092e-100	2	GPX1	up
9.05436536397601e-105	3.08399378654043	0.757	0.068	1.70375993053937e-100	2	PTPRC	up
3.67563094990884e-104	4.45324109491246	0.741	0.068	6.91643475844346e-100	2	SLC43A2	up
1.13788046240156e-101	3.43537938140421	0.701	0.058	2.14114966610101e-97	2	C5AR1	up
1.4694101445072e-100	4.90385991077188	0.738	0.057	2.7649890689192e-96	2	DNASE2	up
2.57192287596126e-100	2.91362716898543	0.801	0.209	4.8395872756963e-96	2	ATP6V0E1	up
3.63110188544061e-100	4.35568018425455	0.733	0.067	6.83264441783359e-96	2	SLC7A8	up
1.68293265179254e-98	3.38002608420194	0.783	0.074	3.16677437087802e-94	2	FYB1	up
1.68769279856193e-97	5.41307181886848	0.62	0.027	3.17573153905399e-93	2	MITF	up
1.82055033192119e-97	4.20857695832637	0.733	0.066	3.4257295595761e-93	2	EVL	up
2.72290557582707e-97	2.70407866678126	0.93	0.443	5.12369142203379e-93	2	LGALS1	up
1.00144572111184e-96	2.84066706294351	0.773	0.112	1.88442041341615e-92	2	CYBA	up
2.8924693632504e-96	5.09312467134813	0.735	0.066	5.44275960082827e-92	2	UCP2	up
3.84059035000305e-94	2.90065750385682	0.769	0.12	7.22683886160073e-90	2	ARAP1	up
7.88954220360343e-94	3.04223170708761	0.731	0.097	1.48457515645206e-89	2	ASGR1	up
2.0413003088802e-92	4.20777186894522	0.688	0.067	3.84111479121986e-88	2	CTSD	up
5.99149452359103e-92	3.42492197106259	0.669	0.064	1.12741952450412e-87	2	TYROBP	up
1.53657111860233e-91	7.4767095466662	0.574	0.007	2.89136587387401e-87	2	CD5L	up
